publish_date,headline_category,headline_text,commodity,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,price_direction_override_applied
2020-03-09,city.kolkata,In three months; onion goes from Rs 100 to Rs 20 in Kolkata,Onion,0.0860319435596466,0.8962520360946655,0.01771603897213936,neutral,False
2020-03-11,city.nashik,Harvest of summer onion begins; crop arrives at Lasalgaon,Onion,0.15986980497837067,0.8175458908081055,0.02258426323533058,neutral,False
2020-03-13,city.nashik,Centre lifts stock limits on onion wholesalers; retailers,Onion,0.07775165885686874,0.763178288936615,0.15907002985477448,neutral,False
2020-03-16,city.nashik,41% drop in onion exports from Halcon this year,Onion,0.009567846544086933,0.016328196972608566,0.9741039276123047,negative,False
2020-03-17,city.nashik,Increased onion arrival causes minor price cut,Onion,0.03209499642252922,0.08011046797037125,0.887794554233551,negative,False
2020-03-19,city.nashik,Wholesale onion prices drop 30% in 3 days at Lasalgaon,Onion,0.008078428916633129,0.02515134960412979,0.9667701721191406,negative,False
2020-03-31,city.nashik,Lasalgaon onion market to be shut from today,Onion,0.018114028498530388,0.31964534521102905,0.6622405648231506,negative,False
2020-03-31,city.pune,Less arrival of onion and potato to jack up prices in Pune,Onion,0.02809133380651474,0.45026275515556335,0.5216459035873413,negative,True
2020-04-01,city.hubballi,Onion growers struggle to sell produce,Onion,0.021253088489174843,0.17431005835533142,0.8044368624687195,negative,False
2020-04-01,city.nashik,Onion auctions shut in APMCs across Nashik district; scarcity likely,Onion,0.009154879488050938,0.030181316658854485,0.9606638550758362,negative,False
2020-04-02,city.pune,Onion rates dip below Rs 10/kg for the first time this season in Pune,Onion,0.027104461565613747,0.09326998889446259,0.8796254396438599,negative,False
2020-04-07,city.rajkot,Onion shortage likely as lockdown affects harvesting,Onion,0.02124514989554882,0.07590418308973312,0.9028506875038147,negative,False
2020-04-07,city.pune,Marginal rise in wholesale price of onion & potato,Onion,0.048171497881412506,0.04941703379154205,0.9024115204811096,negative,True
2020-04-09,city.nashik,Maharashtra: District APMCs reduce onion auction timings; curtail auction,Onion,0.018890876322984695,0.12274304032325745,0.8583661317825317,negative,False
2020-04-16,city.nashik,Avg wholsesale onion price drops 20% at Lasalgaon,Onion,0.010533042252063751,0.02272917330265045,0.9667378067970276,negative,False
2020-04-17,city.nagpur,Lockdown hits Akola onion growers hard,Onion,0.010123809799551964,0.031506575644016266,0.9583695530891418,negative,False
2020-04-21,city.trichy,Small onion farmers in Trichy district struggle to sell 1;000 tonnes of produce,Onion,0.009778824634850025,0.06218300759792328,0.9280381202697754,negative,False
2020-04-27,india,Mumbai to Prayagraj: Man uses onion passport to cross lockown barriers,Onion,0.04551072418689728,0.9219292998313904,0.032559990882873535,neutral,False
2020-04-28,city.nashik,Wholesale onion prices rise by Rs 50 to stabilise at Rs 900/quintal,Onion,0.022088756784796715,0.08639298379421234,0.891518235206604,negative,True
2020-05-02,city.indore,Madhya Pradesh: Bumper crops; no market leave onion farmers in tears,Onion,0.031958095729351044,0.3266215920448303,0.6414202451705933,negative,False
2020-05-11,city.mysuru,After lockdown woes; onion farmers hit by twister blight,Onion,0.022471172735095024,0.03823692724108696,0.9392919540405273,negative,False
2020-05-14,city.rajkot,Onion farmers wail over meagre prices of produce,Onion,0.01714533381164074,0.07103297114372253,0.9118216633796692,negative,False
2020-05-15,city.rajkot,Onion farmer ends life; family blames meagre returns on produce,Onion,0.013154854066669941,0.07919785380363464,0.9076473116874695,negative,False
2020-05-16,city.nashik,Maharashtra: Onion auction at Lasalgaon begins after 8-day break,Onion,0.055534761399030685,0.9191953539848328,0.025269880890846252,neutral,False
2020-05-19,city.pune,Retail price of onion plummets in Pune,Onion,0.015727534890174866,0.023569434881210327,0.9607030153274536,negative,False
2020-05-21,city.nashik,Nashik: Average wholesale onion price stabilizes at Lasalgaon,Onion,0.032740455120801926,0.0452302023768425,0.9220293164253235,negative,False
2020-05-28,city.ahmedabad,Ahmedabad: Onion; green chilli prices plunge amid low demand from hotels,Onion,0.014252986758947372,0.01802278496325016,0.9677243232727051,negative,False
2020-06-09,city.nashik,Onion prices rise by 18% at Lasalgaon as demand goes up,Onion,0.018904458731412888,0.04473908990621567,0.9363564848899841,negative,True
2020-06-10,city.nashik,Wholesale onion price up 13%,Onion,0.04922713339328766,0.07291244715452194,0.877860426902771,negative,True
2020-06-12,city.nashik,Onion price stays around Rs 900/quintal,Onion,0.05382932350039482,0.8925303220748901,0.05364029109477997,neutral,False
2020-07-08,city.nashik,Centre increases onion procurement target,Onion,0.4739505648612976,0.482659250497818,0.04339020326733589,neutral,False
2020-07-29,city.nashik,Onion farmers begin missed call agitation,Onion,0.023894300684332848,0.2788153886795044,0.6972902417182922,negative,False
2020-08-11,city.nashik,Rs 100 rise in wholesale price as rain hits onion supplies,Onion,0.19132618606090546,0.14938834309577942,0.6592854261398315,negative,True
2020-08-14,city.nashik,Onion prices up 30% as supply falls at Lasalgaon,Onion,0.38449597358703613,0.039270251989364624,0.5762337446212769,negative,False
2020-08-18,city.nashik,Onion wholesale price crosses Rs 1;000/quintal,Onion,0.04204282537102699,0.9355795383453369,0.02237764000892639,neutral,False
2020-08-19,city.chennai,Chennai: Rs 1.3cr ganja seized from onion-laden truck; 2 held,Onion,0.21508364379405975,0.18138927221298218,0.6035270690917969,negative,False
2020-08-20,city.nashik,Avg wholesale onion price shoots up by 48% at Lasalgaon APMC,Onion,0.01928510144352913,0.02792806550860405,0.9527867436408997,negative,True
2020-08-24,city.nashik,Onion prices up 33% at Lasalgaon,Onion,0.018483543768525124,0.03461236134171486,0.946904182434082,negative,True
2020-08-25,city.nashik,Avg wholesale onion price falls by 30% to Rs 1;200/quintal in Lasalgaon,Onion,0.01200266182422638,0.01828276365995407,0.9697145819664001,negative,False
2020-09-01,city.rajkot,Onion hub cries for biz as nCov drags down exports,Onion,0.11931417882442474,0.15947702527046204,0.7212088108062744,negative,False
2020-09-05,city.nashik,Onion fetches Rs 2;000 per quintal at Lasalgaon amid short supply,Onion,0.4493066668510437,0.07367051392793655,0.4770229160785675,negative,False
2020-09-10,city.nashik,Average wholesale onion price rises to Rs 2;400/quintal,Onion,0.04506664350628853,0.09620906412601471,0.8587242960929871,negative,True
2020-09-10,city.mumbai,Maharashtra: Prices of tomato; potato and onion hit the roof,Onion,0.03138922527432442,0.040506791323423386,0.928104043006897,negative,False
2020-09-10,city.thane,Maharashtra: Prices of tomato; potato and onion hit the roof,Onion,0.03138922527432442,0.040506791323423386,0.928104043006897,negative,False
2020-09-10,city.navimumbai,Maharashtra: Prices of tomato; potato and onion hit the roof,Onion,0.03138922527432442,0.040506791323423386,0.928104043006897,negative,False
2020-09-16,city.ahmedabad,Ahmedabad: Onion price may touch Rs 100/kg by end of October,Onion,0.07240451127290726,0.8610039353370667,0.06659157574176788,neutral,False
2020-09-18,city.hubballi,Karnataka onion growers staring at huge losses as Centre bans exports,Onion,0.021404260769486427,0.03884723037481308,0.9397485256195068,negative,False
2020-09-18,india,Revoke ban on onion exports; urges B'desh,Onion,0.3814888894557953,0.5407216548919678,0.07778941839933395,neutral,False
2020-09-19,city.nashik,Nashik: Onion farmers plan sit-in in front of MPs' houses,Onion,0.01707935333251953,0.21355755627155304,0.7693629860877991,negative,False
2020-09-20,city.nashik,Onion traders from Nashik relieved; no joy for farmers,Onion,0.6081916689872742,0.24363157153129578,0.14817674458026886,positive,False
2020-09-20,city.kolkata,Onion export to Bangla resumes after DGFT nod,Onion,0.19173021614551544,0.7737154364585876,0.034554362297058105,neutral,False
2020-09-22,city.coimbatore,Lift onion export ban: Farmers,Onion,0.10010839998722076,0.8268783688545227,0.07301328331232071,neutral,False
2020-09-23,city.nashik,At Rs 3;800/quintal; onion prices hit season's highest,Onion,0.9321759939193726,0.03825077414512634,0.029573168605566025,positive,False
2020-09-26,city.mumbai,Respond to exporters' plea on onion ban: Bombay HC to govt,Onion,0.3669288456439972,0.5621339082717896,0.07093725353479385,neutral,False
2020-09-26,city.nashik,Avg wholesale onion price stabilizes at Rs3;200/quintal,Onion,0.03425867110490799,0.07157598435878754,0.8941652774810791,negative,False
2020-09-26,city.nashik,Nashik: Ban on onion export delays first CRT freight,Onion,0.02036086656153202,0.6004099249839783,0.37922921776771545,neutral,False
2020-09-28,city.hyderabad,Onion prices start climbing down; consumption rises,Onion,0.40995556116104126,0.1342419683933258,0.45580247044563293,negative,False
2020-09-29,city.kolkata,Onion touches Rs 60; other vegetables too pinch pockets,Onion,0.13910891115665436,0.769626796245575,0.09126431494951248,neutral,False
2020-10-13,city.nashik,Avg wholesale onion price records season's highest at Rs 4;100,Onion,0.8583930134773254,0.11392014473676682,0.027686815708875656,positive,False
2020-10-15,city.nashik,Onion wholesale price touches season's high,Onion,0.5904640555381775,0.08461476862430573,0.324921190738678,positive,False
2020-10-15,city.nashik,I-T search on premises of 12 Nashik onion traders,Onion,0.024641776457428932,0.9554380774497986,0.019920147955417633,neutral,False
2020-10-16,city.nashik,Nashik: Onion auction stops at Lasalgaon amid I-T searches on big traders,Onion,0.046334877610206604,0.15150140225887299,0.8021637201309204,negative,False
2020-10-20,city.pune,Onion prices rise in Pune amid supply crunch,Onion,0.2528629004955292,0.07793568074703217,0.6692014336585999,negative,False
2020-10-20,business.india-business,Lasalgaon onion price hits this year's high of Rs 6;200 a quintal,Onion,0.8789675831794739,0.08862004429101944,0.03241230547428131,positive,False
2020-10-21,city.surat,Rain hits onion supply; prices go through roof in Surat,Onion,0.022979144006967545,0.037016451358795166,0.9400044083595276,negative,False
2020-10-21,city.trichy,Onion-shallot prices shoot up in Tamil Nadu due to rain; crop loss in other states,Onion,0.013455867767333984,0.018303142860531807,0.9682410359382629,negative,False
2020-10-21,city.nashik,Onion sells at Rs 7;100 per quintal in Maharashtra's Lasalgaon,Onion,0.06203070655465126,0.9116302132606506,0.026339102536439896,neutral,False
2020-10-22,city.mumbai,Onion prices soar to Rs 100/kg in Mumbai; Pune,Onion,0.01805840991437435,0.08763100206851959,0.8943106532096863,negative,True
2020-10-22,city.coimbatore,Coimbatore: AIDWA members in district protest onion price hike; blame govts,Onion,0.03330183029174805,0.06082949414849281,0.905868649482727,negative,False
2020-10-22,city.kolkata,Onion price in Kolkata shoots up to Rs 80/kg,Onion,0.016932277008891106,0.0804905816912651,0.9025770425796509,negative,True
2020-10-22,city.hyderabad,Supply crunch pushes onion prices to Rs 110/kg in Hyderabad,Onion,0.03473025932908058,0.05076576769351959,0.9145039916038513,negative,False
2020-10-22,city.pune,Onion prices soar to Rs 100/kg in Mumbai; Pune,Onion,0.01805840991437435,0.08763100206851959,0.8943106532096863,negative,True
2020-10-23,city.hubballi,Onion prices skyrocket during festive season,Onion,0.02816150337457657,0.09022989124059677,0.8816086053848267,negative,False
2020-10-23,city.kochi,Kerala: Soaring onion price brings tears,Onion,0.36099886894226074,0.06531274318695068,0.5736884474754333,negative,False
2020-10-23,city.nashik,Onion prices rise to Rs 6;200/quintalafter falling a day earlier at Lasalgaon,Onion,0.42459818720817566,0.042675506323575974,0.5327262878417969,negative,True
2020-10-23,city.delhi,Delhi: Onion and potato prices hit the roof in festive season,Onion,0.09217523038387299,0.04075075685977936,0.8670740127563477,negative,False
2020-10-23,city.madurai,Pricey onion leaves omelette lovers in tears,Onion,0.06817838549613953,0.754544734954834,0.1772768646478653,neutral,False
2020-10-24,city.visakhapatnam,Onion prices spike; subsidised sale starts in Visakhapatnam,Onion,0.811494767665863,0.03990006074309349,0.14860515296459198,positive,False
2020-10-24,business.india-business,Onion prices soar; govt puts cap on stock with EC Act,Onion,0.24954023957252502,0.14977170526981354,0.600688099861145,negative,False
2020-10-25,city.ahmedabad,Onion price set to cross Rs 100/kg mark in Ahmedabad,Onion,0.5953718423843384,0.3806772828102112,0.02395080216228962,positive,False
2020-10-26,city.indore,Indore: Soaring onion prices pinching pockets in festive season,Onion,0.28674250841140747,0.07001408189535141,0.6432434320449829,negative,False
2020-10-28,city.nashik,On day 2; wholesale onion markets wear deserted look,Onion,0.04945946857333183,0.7596019506454468,0.1909385323524475,neutral,False
2020-10-28,city.trichy,Tamil Nadu: Onion; shallot prices down by Rs 20/kg,Onion,0.01011609472334385,0.03343115746974945,0.9564527273178101,negative,False
2020-10-29,city.kolkata,At Rs 100; onion price brings tears to eyes,Onion,0.08214178681373596,0.48815205693244934,0.4297062158584595,neutral,False
2020-10-29,city.coimbatore,Salem dist administration arranges onion at Rs 45 per kilo for residents,Onion,0.06221591681241989,0.9254121780395508,0.012371832504868507,neutral,False
2020-10-29,city.chennai,Chennai: Wholesale cost of onion drops by Rs 20,Onion,0.051363181322813034,0.016395488753914833,0.9322413802146912,negative,False
2020-10-30,city.nashik,Nashik traders set to resume onion auction at 15 APMCs on Friday,Onion,0.03931731358170509,0.9192617535591125,0.04142099618911743,neutral,False
2020-10-30,business.india-business,Onion traders to get three days' time before enforcement of stock limits: Government,Onion,0.030037235468626022,0.8961083889007568,0.07385430485010147,neutral,False
2020-10-31,city.nashik,Onion auctions resume; traders welcome Centre's relaxation,Onion,0.48140865564346313,0.4823184609413147,0.03627294301986694,neutral,False
2020-10-31,city.trichy,Trichy: Bellary onion yet to be sold for Rs 45/ kg,Onion,0.09283050894737244,0.8813888430595398,0.02578066475689411,neutral,False
2020-11-02,city.lucknow,UP CM Yogi Adityanath orders crackdown on hoarding of potato; onion,Onion,0.0420617014169693,0.22217582166194916,0.7357624769210815,negative,False
2020-11-04,city.nashik,Nashik: Onion price drops by 1;300 to 4k/quintal,Onion,0.01156474556773901,0.021557586267590523,0.9668777585029602,negative,False
2020-11-04,city.coimbatore,Onion will stay pricey till December; says TNAU,Onion,0.08600252121686935,0.8767013549804688,0.03729609027504921,neutral,False
2020-11-04,city.lucknow,CM for cap on onion stock for retail; wholesale traders,Onion,0.05965851619839668,0.9221702218055725,0.01817123219370842,neutral,False
2020-11-05,city.nashik,Onion prices drop for 2nd day in a row at Lasalgaon,Onion,0.016678238287568092,0.043242961168289185,0.9400787949562073,negative,False
2020-11-05,city.lucknow,Uttar Pradesh govt outlets to sell onion; other veggies cheap,Onion,0.06080547720193863,0.9164308309555054,0.022763758897781372,neutral,False
2020-11-06,city.goa,Goa Forward Party: Why different onion rates at ration; horticulture stores,Onion,0.04210972040891647,0.9363650679588318,0.021525252610445023,neutral,False
2020-11-06,city.aurangabad,Man booked for selling onion seeds,Onion,0.044658269733190536,0.7538951635360718,0.20144662261009216,neutral,False
2020-11-10,city.trichy,483 tonnes of onion seized from poultry farms,Onion,0.014031817205250263,0.040993012487888336,0.9449751973152161,negative,False
2020-11-12,city.nashik,Average onion price falls as farmers rush to clear stock,Onion,0.010562515817582607,0.03358333185315132,0.9558541774749756,negative,False
2020-11-13,city.rajkot,Promote dehydrated onion in local markets; demands traders' body,Onion,0.1356024146080017,0.8472886085510254,0.01710893213748932,neutral,False
2020-11-22,city.nashik,Onion farmer cheated of Rs 58K in Nashik,Onion,0.0925663486123085,0.8696597814559937,0.03777380287647247,neutral,False
2020-11-26,city.ranchi,Rising onion; potato prices send family budgets haywire in Steel City,Onion,0.027478748932480812,0.13605691492557526,0.8364643454551697,negative,False
2020-11-28,city.jaipur,Villagers uproot onion plants from agri centre,Onion,0.03079604171216488,0.279377818107605,0.6898261308670044,negative,False
2020-12-01,city.jaipur,Onion prices in Jaipur dip with improved supply,Onion,0.12320753931999207,0.032378025352954865,0.8444144129753113,negative,False
2020-12-05,city.kolkata,Dilip hits out at Trinamool over spiralling prices of potato; onion,Onion,0.0940692275762558,0.08879516273736954,0.8171356320381165,negative,False
2020-12-06,city.navimumbai,Navi Mumbai: APMC onion at Rs 15 per kg,Onion,0.049998972564935684,0.922825276851654,0.027175744995474815,neutral,False
2020-12-08,city.nashik,Two politicians seek onion export ban withdrawal,Onion,0.1173335462808609,0.23898795247077942,0.6436784267425537,negative,False
2020-12-10,city.nashik,Summer onion prices rise by 44% at Lasalgaon,Onion,0.024699799716472626,0.05415802821516991,0.9211422204971313,negative,True
2020-12-10,city.goa,Onion rates start to stabilise in Panaji; prices down by half,Onion,0.4575536251068115,0.022520067170262337,0.5199263095855713,negative,False
2020-12-10,city.hyderabad,Govt issues order imposing curbs on stocking of onion,Onion,0.03884253650903702,0.3322560787200928,0.6289013624191284,negative,False
2020-12-15,city.nagpur,Low onion output worries farmers as hopes of profits dim,Onion,0.036325328052043915,0.051435310393571854,0.9122393131256104,negative,False
2020-12-17,city.nashik,Tillers seek intervention of guv; Fadnavis to lift onion export ban,Onion,0.8067967891693115,0.1298467516899109,0.06335648149251938,positive,False
2020-12-18,india,Onion import relaxation to stay till Jan 31,Onion,0.05949986353516579,0.7725837826728821,0.16791637241840363,neutral,False
2020-12-24,city.nashik,Maharashtra agriculture minister asked to help lift onion export ban,Onion,0.7311415076255798,0.1931302845478058,0.07572820782661438,positive,False
2020-12-31,city.nashik,Halcon starts getting onion export enquiries,Onion,0.05818616971373558,0.8860792517662048,0.055734582245349884,neutral,False
2021-01-15,city.nagpur,Farmers to agitate if onion export ban returns: SC panel member,Onion,0.02697361819446087,0.6562853455543518,0.31674104928970337,neutral,False
2021-01-15,city.kolkata,West Bengal: Onion pinches pocket; price jumps by Rs 20 in four days,Onion,0.21124356985092163,0.10185357183218002,0.6869028806686401,negative,True
2021-01-20,city.kochi,Kerala: 'Onion challenger' sets shining example for organic farmers,Onion,0.823296308517456,0.1685454249382019,0.0081582460552454,positive,False
2021-01-21,city.nashik,Average wholesale onion price drops to Rs 2;600/quintal,Onion,0.007685073185712099,0.02329462207853794,0.9690203070640564,negative,False
2021-02-01,city.trichy,Farmers destroy onion crops damaged in rain,Onion,0.015522878617048264,0.07180963456630707,0.9126675128936768,negative,False
2021-02-03,city.nashik,Nashik: Low supply keeps average onion price on the higher side,Onion,0.11373557895421982,0.15381400287151337,0.7324504256248474,negative,False
2021-02-11,city.delhi,Delhi: Onion prices rise to Rs 60/kg; traders say relief likely soon,Onion,0.04372168332338333,0.03299885243177414,0.923279345035553,negative,True
2021-02-14,city.ahmedabad,Gujarat: Bumper onion crop to boost exports,Onion,0.9389431476593018,0.029445648193359375,0.031611207872629166,positive,False
2021-02-15,city.pune,Pune: Onion price falls in retail market; slump in produce expected soon,Onion,0.009150278754532337,0.0215636994689703,0.9692860841751099,negative,False
2021-02-21,city.mumbai,Retail rates of onion soar to Rs 55-60 after 'unseasonal rain',Onion,0.8564640283584595,0.03975791111588478,0.10377807915210724,positive,False
2021-02-21,city.nashik,Marginal rise in wholesale onion price,Onion,0.13445717096328735,0.08330913633108139,0.782233715057373,negative,True
2021-02-24,city.jaipur,Jaipur: Onion prices shoot up as rain damages crop in Maharashtra,Onion,0.03572694584727287,0.0209804754704237,0.9432926177978516,negative,False
2021-02-25,city.kolkata,Kolkata: Diesel price upswing makes onion dearer,Onion,0.017917299643158913,0.11471329629421234,0.8673694133758545,negative,False
2021-02-25,city.trichy,Horticulture dept to develop onion seedlings to stabilize price,Onion,0.707218587398529,0.2839428186416626,0.008838570676743984,positive,False
2021-03-06,city.nashik,Wholesale onion prices fall 25% at Lasalgaon,Onion,0.009362203069031239,0.02040662243962288,0.970231294631958,negative,False
2021-03-06,city.pune,Onion prices decrease after glut of new harvest,Onion,0.35069170594215393,0.027511537075042725,0.6217967867851257,negative,False
2021-03-17,city.goa,Surplus supply sees retail onion prices drop to Rs 35/kg,Onion,0.008114379830658436,0.01925848238170147,0.9726271629333496,negative,False
2021-03-20,city.nashik,Wholesale onion price at Rs 950/quintal,Onion,0.036739885807037354,0.9422850608825684,0.02097507379949093,neutral,False
2021-04-02,city.nashik,Onion auction begins at Lasalgaon after five days,Onion,0.02397371083498001,0.9424273371696472,0.033598922193050385,neutral,False
2021-04-07,city.nashik,Avg wholesale onion price drops below Rs 800 per quintal,Onion,0.01257474347949028,0.03994804993271828,0.9474772214889526,negative,False
2021-04-21,city.mumbai,Onion prices drop as supply beats demand in Mumbai,Onion,0.010464177466928959,0.02342952787876129,0.9661063551902771,negative,False
2021-05-04,city.nashik,Onion auction resumes after 6 days,Onion,0.019835807383060455,0.928631603717804,0.0515325702726841,neutral,False
2021-05-19,city.ahmedabad,Onion dehydration units battered; Alang infra hit,Onion,0.0318608433008194,0.014295253902673721,0.953843891620636,negative,False
2021-05-21,city.ahmedabad,Cyclone Tauktae: Onion dehydration units in Gujarat stare at Rs 300 crore in damage,Onion,0.05560960993170738,0.06405695527791977,0.8803334832191467,negative,False
2021-05-21,city.trichy,Trichy's fish; onion traders decide to shut for more days,Onion,0.01948040910065174,0.16857218742370605,0.8119474053382874,negative,False
2021-06-07,city.kolkata,Kolkata: High transport cost pushes up onion price across retail markets,Onion,0.09169670939445496,0.02355797402560711,0.8847452998161316,negative,False
2021-07-02,city.nashik,Nashik: 7% drop in average onion price at Lasalgaon,Onion,0.01219323743134737,0.015644634142518044,0.972162127494812,negative,False
2021-08-03,city.nashik,15% drop in average wholesale onion price at Lasalgaon market,Onion,0.009856888093054295,0.02766496315598488,0.9624781012535095,negative,False
2021-09-16,city.trichy,More farmers dump onion bulb; embrace seeds,Onion,0.08184589445590973,0.8894479870796204,0.02870609052479267,neutral,False
2021-09-25,city.vijayawada,Andhra Pradesh: Onion prices crash at Kurnool market yard,Onion,0.010420129634439945,0.029118694365024567,0.9604611396789551,negative,False
2021-09-30,city.nashik,Rain hits onion; vegetable supplies to APMCs; wholesale rates increase,Onion,0.07048700749874115,0.8647844195365906,0.0647285133600235,neutral,False
2021-10-03,city.navimumbai,Maharashtra: Alibaug white onion gets GI tag for health benefits,Onion,0.6172342300415039,0.3661460876464844,0.016619672998785973,positive,False
2021-10-07,city.nashik,Average wholesale onion price rises at Lasalgaon,Onion,0.28519344329833984,0.2714745104312897,0.4433320164680481,negative,False
2021-10-07,city.navimumbai,Maharashtra: Erratic rains lead to rise in onion prices,Onion,0.013288014568388462,0.025068610906600952,0.9616434574127197,negative,False
2021-10-07,city.madurai,Onion prices shoot up in Madurai due to rain-induced short supply,Onion,0.014248204417526722,0.01979988068342209,0.9659518599510193,negative,False
2021-10-13,city.nashik,Nashik: Onion prices climb to 6-month high at Lasalgaon,Onion,0.9277856945991516,0.033004727214574814,0.03920963034033775,positive,False
2021-10-15,city.mumbai,Maharashtra: Tomato hits Rs 80 a kg & onion strikes half century; skewing home budgets,Onion,0.10950439423322678,0.04101354628801346,0.8494821190834045,negative,False
2021-10-17,city.delhi,Twin trouble: Tomato; onion costlier in Delhi,Onion,0.22687338292598724,0.7486140131950378,0.024512602016329765,neutral,False
2021-10-18,business.india-business,Onion & tomato prices rise in festive season; oil rates stable,Onion,0.07897751778364182,0.23253540694713593,0.6884870529174805,negative,True
2021-10-19,city.nashik,Average wholesale onion price falls 16% at Lasalgaon in a week,Onion,0.011803314089775085,0.02974546328186989,0.9584511518478394,negative,False
2021-10-19,city.vijayawada,Vijayawada: Onion; tomato go out of poor man's menu,Onion,0.0410747192800045,0.7381001710891724,0.22082509100437164,neutral,False
2021-10-22,city.nashik,I-T searches on premises of seven onion traders in Nashik,Onion,0.01856197789311409,0.8834269642829895,0.0980110764503479,neutral,False
2021-10-23,city.nashik,Onion prices up 15 per cent at Lasalgaon APMC,Onion,0.020707588642835617,0.06993161141872406,0.9093608260154724,negative,True
2021-10-25,city.nagpur,I-T raids on onion traders; Rs24Cr cash seized,Onion,0.028739504516124725,0.4777938723564148,0.4934666156768799,negative,False
2021-10-25,city.mumbai,maharashtra i t raids on onion traders in nashik yield rs 24 crore in cash,Onion,0.06252113729715347,0.8879541754722595,0.049524687230587006,neutral,False
2021-11-01,city.hubballi,Onion growers; consumers in tears as middlemen make merry,Onion,0.03711622208356857,0.3971617817878723,0.5657219886779785,negative,False
2021-11-10,city.nashik,Onion auction resumes at Lasalgaon after 11 days,Onion,0.032849229872226715,0.9353090524673462,0.03184179216623306,neutral,False
2021-11-17,city.nashik,Onion prices continue to drop at Lasalgaon,Onion,0.007977841421961784,0.021185072138905525,0.9708370566368103,negative,False
2021-12-02,city.nashik,Grape; onion & vegetable farmers worry as rain lashes Nashik dist,Onion,0.018216097727417946,0.14030221104621887,0.8414816856384277,negative,False
2021-12-20,city.bhopal,IAS officer in Madhya Pradesh orders probe into onion 'scam'; is shunted out,Onion,0.01722206361591816,0.08664387464523315,0.896134078502655,negative,False
2021-12-31,city.indore,New crop pulls down prices of old onion in Madhya Pradesh,Onion,0.018611688166856766,0.03251660242676735,0.9488716721534729,negative,False
2022-01-06,city.nashik,15% rise in wholesale onion price,Onion,0.01718299277126789,0.06030411645770073,0.9225128889083862,negative,True
2022-02-10,city.indore,Drop in onion supplies lifts prices in wholesale market,Onion,0.11474587768316269,0.02289866842329502,0.8623554110527039,negative,False
2022-02-18,city.rajkot,Gujarat expects bumper onion crop,Onion,0.2158382534980774,0.19717366993427277,0.586988091468811,negative,False
2022-02-22,city.nashik,Marginal rise in avg wholesale onion price at Lasalgaon,Onion,0.071574367582798,0.046173710376024246,0.8822519183158875,negative,True
2022-03-02,city.nashik,Maharashtra: Average wholesale onion price falls by 15% at Lasalgaon,Onion,0.00809553638100624,0.020938366651535034,0.970966100692749,negative,False
2022-03-06,city.mysuru,Karnataka: After steady rise; onion prices dip sharply in twin districts,Onion,0.12547673285007477,0.01720307394862175,0.8573201894760132,negative,False
2022-03-07,city.nashik,Area under summer onion cultivation up by 40% in Nashik district,Onion,0.9499077796936035,0.029546746984124184,0.020545585080981255,positive,False
2022-03-15,city.rajkot,Onion glut; farmers demand policy for price,Onion,0.0469595231115818,0.8078709244728088,0.14516951143741608,neutral,False
2022-03-24,city.nashik,Onion prices drop 20% in Maharashtra's Lasalgaon,Onion,0.009396453388035297,0.023571234196424484,0.9670323133468628,negative,False
2022-04-06,city.nashik,Maharashtra: Average wholesale onion prices drop Rs 120 per quintal at Lasalgaon,Onion,0.007778111379593611,0.026744529604911804,0.9654773473739624,negative,False
2022-04-07,city.kolkata,Onion price bucks trend; stays low in Bengal,Onion,0.16238214075565338,0.0339600071310997,0.8036578297615051,negative,False
2022-04-13,city.hubballi,Karnataka: Price of onion plummets; farmers reduced to tears,Onion,0.011582951992750168,0.0345546118915081,0.9538623690605164,negative,False
2022-04-28,city.ahmedabad,Onion farmers to be paid Rs 2 more per kg in Gujarat,Onion,0.04106241837143898,0.920141875743866,0.038795728236436844,neutral,False
2022-05-01,city.chandigarh,Hry agri varsity to promote 'Hisar onion',Onion,0.39953023195266724,0.5926198959350586,0.0078499186784029,neutral,False
2022-05-04,city.nashik,Drop in average wholesale onion price at Lasalgaon,Onion,0.009692568331956863,0.025083264335989952,0.9652240872383118,negative,False
2022-05-10,city.ahmedabad,100 crore allotted for onion assistance: State agri minister,Onion,0.31287023425102234,0.6768451929092407,0.010284611023962498,neutral,False
2022-05-12,city.nashik,onion farmer cheated of over 9 5 lakh in nashik,Onion,0.1275438368320465,0.8068742752075195,0.06558183580636978,neutral,False
2022-05-27,city.nashik,15% rise in avg wholesale onion prices,Onion,0.01889946684241295,0.045311808586120605,0.9357886910438538,negative,True
2022-06-06,city.nashik,Darekar blames state govt for onion farmers' problems,Onion,0.02931509166955948,0.11426502466201782,0.8564199209213257,negative,False
2022-06-09,city.nagpur,Low onion prices: Farmers hit back by holding produce,Onion,0.02398870699107647,0.03693060576915741,0.9390807151794434,negative,False
2022-06-12,city.nashik,Rain hits onion stock; houses in Nashik dist,Onion,0.01750618778169155,0.12811830639839172,0.8543754816055298,negative,False
2022-06-22,city.nashik,Nashik: Average wholesale onion price stabilises at Rs 1;300 per quintal at Lasalgaon,Onion,0.6144652962684631,0.28242984414100647,0.10310489684343338,positive,False
2022-07-04,city.nashik,Maha's 2021-22 onion exports 27.4% lower than past year,Onion,0.014827112667262554,0.01530067902058363,0.9698722958564758,negative,False
